CubeSat.ElapsedSecs,GroundStation1.EarthFixed.X,GroundStation1.EarthFixed.Y,GroundStation1.EarthFixed.Z,Sun.EarthFixed.X,Sun.EarthFixed.Y,Sun.EarthFixed.Z,CubeSat.EarthFixed.X,CubeSat.EarthFixed.Y,CubeSat.EarthFixed.Z,CubeSat.Earth.BetaAngle,CubeSat.EulerAngle1,CubeSat.EulerAngle2,CubeSat.EulerAngle3,CubeSat.EarthFixed.VX,CubeSat.EarthFixed.VY,CubeSat.EarthFixed.VZ
49418.64496681374,-633.1672917014711,-5113.638504724579,3759.55450244777,-136780098.1039647,40722072.32482226,52269980.61291936,-6200.70396610257,-2876.111833389129,1585.87923303608,-17.44818660220938,-16.39829781607446,13.14166482099646,133.4300457253701,1.031630373829851,-5.007910879549677,-5.053261476762021
49514.56704321317,-633.1672917014704,-5113.638504724579,3759.554502447771,-136492900.6358691,41675239.0359707,52269415.76962408,-6072.441379681874,-3341.263681854847,1093.578126899839,-17.44934825442118,-12.05752445606242,9.046933417207955,134.2684309571666,1.64110110341468,-4.683482381085491,-5.202231846075582
49610.47039171681,-633.1672917014694,-5113.638504724576,3759.554502447771,-136199119.0221179,42626195.027095,52268851.00841539,-5886.306762181875,-3773.214017700396,589.7317125968042,-17.45010553810826,-7.815827299063197,4.902775442038305,134.7854833052122,2.238057827334889,-4.317993602333751,-5.295818688422643
49706.35848620441,-633.1672917014715,-5113.638504724577,3759.554502447771,-135898760.4177606,43574929.57247801,52268286.30877695,-5643.792135326135,-4168.226360720593,79.6886142168193,-17.4503215084086,-3.627249669814951,0.732675868090111,134.9922015621075,2.816714717084944,-3.915117085923346,-5.333035483805056
49802.23529246869,-633.1672917014707,-5113.638504724577,3759.55450244777,-135591829.7342201,44521436.64160214,52267721.64729162,-5346.929355453209,-4522.931505667245,-431.1427625226091,-17.44988032312207,0.5530751771635155,-3.440905266831682,134.8930675295148,3.371432119912631,-3.478843117589512,-5.313500705213974
49898.10931447428,-633.1672917014704,-5113.638504724579,3759.554502447771,-135278316.1044677,45465754.63626022,52267156.9738089,-4998.256614797541,-4834.366333327478,-937.3723853925277,-17.44869226309419,4.770023213616596,-7.595863719992444,134.4860354419434,3.896795811311286,-3.01341697894557,-5.237436293413906
49993.98987970781,-633.1672917014702,-5113.638504724577,3759.554502447771,-134958203.8628815,46407929.38706264,52266592.23331788,-4600.80202130933,-5099.976910684405,-1433.663521645268,-17.44669882946449,9.069268445816393,-11.70944253179012,133.7624904088143,4.387645928716103,-2.523308306365958,-5.10565746592353
50089.88585800398,-633.1672917014703,-5113.638504724576,3759.554502447771,-134631476.6853437,47348001.47297247,52266027.37349296,-4158.063159176783,-5317.632270158158,-1914.779404641615,-17.44387703600447,13.49811599746399,-15.75730224758459,132.707239540147,4.839119711271716,-2.013172911211091,-4.919563317595737
50185.8009178075,-633.1672917014721,-5113.638504724577,3759.55450244777,-134298134.407398,48285959.90270215,52265462.37264044,-3674.004262859431,-5485.632996309561,-2375.613728076091,-17.44024170640152,18.10598165110423,-19.71240493815657,131.2986604770768,5.246679928006756,-1.487834942009198,-4.681135114525002
50281.73307732213,-633.1672917014706,-5113.638504724578,3759.554502447772,-133958196.4134787,49221738.34419819,52264897.24234323,-3153.035326419644,-5602.735421999827,-2811.246973896084,-17.43584475334696,22.94467111807798,-23.54404705656621,129.5091198064201,5.606170088651393,-0.952246956400882,-4.392929281956014
50377.68246227643,-633.1672917014702,-5113.638504724578,3759.554502447771,-133611675.2802116,50155291.20330539,52264331.98177627,-2599.935847906954,-5668.177236998115,-3217.038510338326,-17.43077114821783,28.0684372814436,-27.2171852634116,127.3057489748325,5.913894721259338,-0.4113997857700679,-4.058033177709015
50473.6515250057,-633.1672917014706,-5113.638504724579,3759.554502447772,-133258575.2458142,51086595.48838436,52263766.57640539,-2019.804884692322,-5681.674584245397,-3588.674174565944,-17.42513332447231,33.5326747760662,-30.69145279316575,124.6522191974245,6.16665298827673,0.1297285611528464,-3.680022999447168
50569.64726544684,-633.1672917014696,-5113.638504724578,3759.554502447771,-132898883.0271159,52015671.97437075,52263200.98489936,-1417.996360953311,-5643.412371294768,-3922.21474481821,-17.41906515495726,39.39112654604057,-33.920404509868,121.5119967948143,6.361768069927423,0.6662328063980054,-3.262907393496013
50665.67910412559,-633.1672917014694,-5113.638504724579,3759.554502447771,-132532574.4758571,52942564.08675388,52262635.15165621,-800.0800541647841,-5554.028507570854,-4214.120740107798,-17.41271673045568,45.69054777181908,-36.85103519828897,117.8539614128766,6.497095875388196,1.193311484058218,-2.811084511139191
50689.06505213818,-633.1672918089132,-5113.638504814175,3759.554502307808,-132442390.4794186,53167894.66969531,52262497.35391902,-647.8550221889011,-5524.642526775583,-4278.522553923772,-17.41114687049869,47.29495285235515,-37.51277359760132,116.8826268968964,6.520799401876877,1.319672532564073,-2.696363442239999
50697.1159470384,-633.1672918459738,-5113.63850484494,3759.554502259722,-132411254.8905454,53245431.9296017,52262449.91498473,-595.3270177637422,-5513.843636693492,-4300.070254832566,-17.41060527172165,47.85380115083641,-37.73550698960193,116.5408822916268,6.528113192296155,1.362964880136087,-2.656474263631611
50706.20152910706,-633.1672918878331,-5113.63850487961,3759.554502205517,-132376063.2906487,53332912.24474237,52262396.37903415,-535.979766463988,-5501.238863542832,-4324.00048522472,-17.40999357147381,48.48849359817364,-37.98366753542434,116.1506953031311,6.53584492470345,1.411687099752381,-2.611221587808739
50711.90101444954,-633.1672919141166,-5113.63850490133,3759.554502171546,-132353957.7130461,53387777.73710396,52262362.79521159,-498.7156961007556,-5493.106058207676,-4338.801892566035,-17.40960964331974,48.88882342053913,-38.137587606934,115.9034805776568,6.5404122173096,1.442176915668148,-2.582707659814441
50717.0759169152,-633.1672919379943,-5113.638504921033,3759.554502140725,-132333867.0446615,53437585.45199093,52262332.30236832,-464.8593812387729,-5485.571413003911,-4352.099983910367,-17.40926094381241,49.25376431961902,-38.27615630300001,115.6773872297064,6.544370002675156,1.469809949169664,-2.556734819256973
50731.58140646992,-633.1672917014718,-5113.638504724578,3759.55450244777,-132277452.0813538,53577158.44703227,52262246.82907522,-369.8548857179531,-5463.690756503065,-4388.656371058506,-17.40828320466295,50.28411063905063,-38.65847524975712,115.035368046154,6.55450312364683,1.547004309702422,-2.483515983880563
50779.78526044171,-633.1672919240983,-5113.638504907911,3759.554502160913,-132088919.865563,54040551.15206346,52261962.78409364,-53.27380277078493,-5382.98865272581,-4502.430979649128,-17.40503721512244,53.78638045290375,-39.86197111402149,112.8148608133251,6.577972069607808,1.800581836949204,-2.235997546071056
50854.03979318216,-633.1672917014705,-5113.638504724579,3759.554502447771,-131795324.1589891,54753073.84636091,52261525.21904633,435.5995954786586,-5235.073455731644,-4653.964391342756,-17.40008632258217,59.41305331284137,-41.49934299494711,109.1394006350599,6.583284533576347,2.181291976250271,-1.843315845016939
50947.43217411451,-633.1672917014707,-5113.638504724577,3759.554502447771,-131420603.1255864,55646970.07598184,52260974.85417675,1048.714943612361,-5009.736706884288,-4802.421356248372,-17.39405073023279,66.86204174988995,-43.14628074506737,104.1121763582995,6.536705968992454,2.640353974804225,-1.333255964802767
51043.26452716487,-633.1672917014694,-5113.638504724579,3759.554502447771,-131029789.8770532,56561554.18200264,52260410.0816256,1670.402055923048,-4735.176051286103,-4904.543563398902,-17.38822255274915,74.86388255532601,-44.30786584271445,98.56835761594208,6.42743520619043,3.084868488418054,-0.7961584784555962
51139.38345800852,-633.1672917014708,-5113.638504724577,3759.55450244777,-130631414.6757424,57476116.39125838,52259843.59077251,2280.455564749886,-4418.451711397809,-4954.824364878808,-17.38289124116247,83.13017120718087,-44.89218524414691,92.75106708937045,6.256074935067899,3.499957545931351,-0.2491581847265204
51235.54963732604,-633.1672917014708,-5113.638504724578,3759.55450244777,-130226455.5638026,58388320.45081694,52259276.79192168,2871.402968755477,-4063.267080082169,-4952.346431900254,-17.37819364512571,91.48047329870944,-44.87131960644196,86.84554094980214,6.024111941766249,3.880942693450922,0.3006260028621076
51331.74242897658,-633.1672917014708,-5113.638504724579,3759.554502447771,-129815011.8738488,59297922.74245566,52258709.80659776,3437.361774626566,-3673.109808057976,-4897.087903147939,-17.37422303987427,99.73884449737506,-44.24571845701053,81.03811010006521,5.73349232492717,4.224551115828944,0.8472490289550922
51427.95772603713,-633.1672917014699,-5113.638504724581,3759.554502447772,-129397116.4131016,60204837.71283485,52258142.65892169,3972.767077131617,-3251.714348757738,-4789.608827651618,-17.37103891555758,107.7455209916765,-43.04054939147501,75.499447233787,5.386716289877959,4.527947156174891,1.384890957176877
51524.18228740571,-633.1672917014728,-5113.638504724579,3759.554502447771,-128972843.9868569,61108894.70569748,52257575.42686428,4472.276077908904,-2803.120111023941,-4631.049905381221,-17.36866715743114,115.3774494035799,-41.30118326948105,70.36354719734079,4.986881941113857,4.788655448831181,1.907774844310541
51620.40197019232,-633.1672917014699,-5113.638504724578,3759.554502447771,-128542277.2749698,62009916.37384682,52257008.19372968,4930.880062045231,-2331.601611371299,-4423.124110648859,-17.36710005910771,122.5596459606472,-39.08602219618879,65.71674544522759,4.537643167437953,5.004616375582526,2.410278462887055
51716.60550251836,-633.1672917014696,-5113.638504724579,3759.554502447771,-128105489.8444931,62907754.03586505,52256441.02591363,5343.977518087863,-1841.605262595055,-4168.088233116197,-17.36629733213058,129.2637175032756,-36.45892610934533,61.5994787928169,4.043158915866661,5.1742108007704,2.887017109168068
51812.7903732704,-633.1672917014704,-5113.638504724578,3759.554502447771,-127662517.8660534,63802341.96403411,52255873.93817338,5707.439144307034,-1337.669849692496,-3868.690072771193,-17.3661875308817,135.4985967311153,-33.48298675343288,58.01592253606533,3.508013982423623,5.296272672199763,3.332927950130923
51908.96594325313,-633.1672917014697,-5113.638504724578,3759.554502447771,-127213342.6152994,64693724.79102887,52255306.87526974,6017.638176088784,-824.3601118101922,-3528.106369902558,-17.36667033251988,141.2985987204763,-30.21648444568845,54.94628572058541,2.937139455565646,5.370077479675048,3.743325043896271
52005.13860607753,-633.1672917014707,-5113.638504724579,3759.554502447771,-126757957.3746368,65581918.75906517,52254739.79944881,6271.418274323481,-306.3024524964392,-3149.946852307807,-17.36762008281814,146.7118012387554,-26.71150768390594,52.3583153716375,2.335843711685931,5.39531543320882,4.11387145224833
52101.3088269392,-633.1672917014691,-5113.638504724578,3759.554502447771,-126296382.7164118,66466884.97791042,52254172.70790858,6466.128185296354,211.8366625525994,-2738.237572798389,-17.36889105558847,151.7922209057454,-23.01374273895222,50.21533521792684,1.709791713652649,5.372099444942388,4.44061970990734
52197.4687795504,-633.1672917014691,-5113.638504724578,3759.554502447772,-125828679.986711,67348508.78099857,52253605.64674562,6599.665527526654,725.3786410214329,-2297.400729328998,-17.37032441243933,156.5948695278505,-19.16306902554315,48.48144217619785,1.064978002849739,5.300978391650774,4.720060932957233
52293.60788794002,-633.1672917014702,-5113.638504724576,3759.554502447771,-125354926.4676376,68226651.67695101,52253038.67827766,6670.529880375062,1229.707092777735,-1832.190650037683,-17.37175592697301,161.1733938837266,-15.19421694135011,47.12441088132149,0.4076379702463599,5.182942457922247,4.949197466484909
52389.72187105101,-633.1672917014714,-5113.638504724578,3759.554502447771,-124875170.7970401,69101234.00829244,52252471.82771554,6677.848254759862,1720.359199813148,-1347.595891929867,-17.3730231683276,165.5793062826466,-11.13736555655496,46.1172412539142,-0.2558786241981412,5.019401222761882,5.125601107647208
52485.81776716746,-633.1672917014703,-5113.638504724578,3759.554502447771,-124389405.3882392,69972279.34220564,52251905.05351096,6621.361335224881,2193.086905977128,-848.7501848776276,-17.37397134411617,169.8619460239065,-7.018891069273482,45.43901031222919,-0.9192118721963728,4.812141397031691,5.247430539976448
52581.90929893171,-633.1672917014715,-5113.638504724576,3759.554502447771,-123897586.7154149,70839870.70228601,52251338.27467982,6501.398137010547,2643.860497699883,-340.8953109000388,-17.37445818182195,174.0686297613721,-2.862505115824299,45.07533202517737,-1.576023853178024,4.563295153227971,5.31341798106619
52678.00807800377,-633.1672917014703,-5113.638504724579,3759.554502447771,-123399679.0762308,71704070.39445147,52250771.42267361,6318.873038959065,3068.853393186739,170.6256846870666,-17.37435905458974,178.245018604994,1.309445841808393,45.0184896469671,-2.219996781859376,4.275332161728738,5.322863862068409
52740.07854260271,-633.1672917014699,-5113.638504724579,3759.554502447771,-123074873.5742189,72260401.86556873,52250405.27520879,6168.426566465987,3327.9247780983,500.3947111576089,-17.37393508881627,-179.052842300743,4.001785528354692,45.14405661131183,-2.626131712384506,4.069866632578848,5.298835206605913
52769.25933508901,-633.167291850285,-5113.638504816876,3759.55450229717,-122921307.6895691,72521438.70156576,52250233.13623188,6089.050052186895,3445.212041041115,654.747907724363,-17.37363041184247,-177.7770827557475,5.264796210059623,45.24738287371603,-2.813823915333819,3.968275589135534,5.279394518160401
52780.3974872455,-633.1672919071877,-5113.638504851946,3759.554502239886,-122862546.3835577,72620989.07056417,52250167.43096415,6057.313300531233,3489.191219827661,713.5023624368723,-17.37349577607769,-177.2888307755267,5.746226692628507,45.29434679452562,-2.884865628309058,3.928683554473158,5.270605838974818
52789.52612914145,-633.1672919538679,-5113.638504880621,3759.55450219302,-122814326.4887379,72702543.3773407,52250113.57972748,6030.713635109715,3524.905375689585,761.5807778523615,-17.3733777913881,-176.888053969425,6.140490398245755,45.3359517447877,-2.942832895689514,3.895904309184176,5.262840437925226
52794.64253891492,-633.1672919800445,-5113.638504896668,3759.554502166784,-122787276.5877082,72748238.833791,52250083.39713325,6015.574014429654,3544.791128160142,788.4959934832857,-17.37330864279695,-176.6631695854167,6.361337255115278,45.36050039255805,-2.975218851798346,3.877403269884693,5.258266861405046
52800.38174033398,-633.1672917014703,-5113.638504724579,3759.554502447771,-122756913.8231296,72799484.5632273,52250049.54047935,5998.394598956338,3566.984514691077,818.6590779933678,-17.3732284728503,-176.4106805478519,6.608950403436952,45.38909087398764,-3.011457126901111,3.856540735160991,5.252947669288246
52817.94287364464,-633.1672917912176,-5113.638504779836,3759.554502357496,-122663875.2957372,72956210.39641638,52249945.94329657,5944.540325215306,3634.144534464056,910.7557360015098,-17.37296595980614,-175.6364853768358,7.365797596287039,45.48351618921349,-3.121737971035438,3.791992723031618,5.235433211603122
52871.78896592231,-633.167291701471,-5113.638504724577,3759.554502447771,-122377353.0730687,73436022.11001299,52249628.28639225,5767.462655085568,3832.868260356418,1190.983921507822,-17.37199723574734,-173.2449099407432,9.67749373754453,45.83893204121301,-3.453885357878205,3.587577056731279,5.170153861057731
52961.89553310396,-633.1672917014699,-5113.638504724578,3759.554502447771,-121893688.077514,74236422.9329451,52249096.69478743,5431.993097996813,4139.98056443994,1650.550423594512,-17.36981445110046,-169.1646333489504,13.50613945145433,46.66166474364917,-3.98719327149026,3.224962810219949,5.02239819082154
53057.30509751011,-633.1672917014707,-5113.638504724579,3759.554502447771,-121375852.5375767,75080456.5029452,52248533.78830924,5026.007839307463,4428.349100011729,2120.241781971181,-17.36673652011229,-164.6991902371092,17.48530054525775,47.85887113342594,-4.516720086586513,2.815880580334194,4.814783348977087
53153.33081289427,-633.16729170147,-5113.638504724579,3759.554502447771,-120848771.8669592,75926293.65041696,52247967.21604253,4568.344127999143,4678.067496985798,2570.50472957071,-17.36286990064,-160.0052896192267,21.3848461936206,49.42604869419871,-5.008002579533604,2.381776112447863,4.554878198337831
53249.4433168089,-633.1672917014708,-5113.638504724578,3759.554502447771,-120315312.5004606,76769190.1783334,52247400.10095061,4065.234960576735,4885.348133250374,2993.833354515165,-17.35828493256107,-155.0537911795182,25.14999914332373,51.38844079318064,-5.452991016503456,1.928767968186589,4.246333075975761
53345.59029046213,-633.1672917014697,-5113.638504724579,3759.554502447771,-119775779.7066628,77608639.04195787,52246832.75162662,3521.582534114581,5048.413438567647,3385.44395398037,-17.35306771303618,-149.7919745926794,28.74136033220945,53.78031950912519,-5.846900210474379,1.461176540353117,3.892523214662822
53441.76435295958,-633.1672917014708,-5113.638504724579,3759.554502447769,-119230235.6236609,78444531.13392989,52246265.21154314,2942.514042361954,5166.022339855603,3741.109875326553,-17.3473286261142,-144.1649755698179,32.1155617059386,56.63873631822814,-6.18568110994563,0.9832218887155889,3.497209539860544
53537.95548279304,-633.1672917014707,-5113.638504724579,3759.554502447771,-118678759.7369499,79276735.83404383,52245697.53976495,2333.550136749303,5237.350923283691,4056.985037857406,-17.34120229665547,-138.1220396102747,35.22270159010011,59.99847014500893,-6.465815130528177,0.4991947605527768,3.0646176560986
53634.15218617301,-633.1672917014718,-5113.638504724578,3759.55450244777,-118121442.85103,80105111.61586055,52245129.80405959,1700.544368939535,5262.00324102806,4329.656510502122,-17.33484392365432,-131.623054308466,38.00643448554619,63.88513579954457,-6.68436128328171,0.01341125101957327,2.599389055088906
53730.35003148252,-633.1672917014702,-5113.638504724578,3759.55450244777,-117558337.289408,80929579.36313847,52244562.03052706,1049.565088835718,5240.011096057303,4556.205229802192,-17.32842212313599,-124.6474201934325,40.40537587627236,68.30581251704986,-6.839003887678993,-0.469870284882826,2.106485377102625
53826.5524803428,-633.1672917014714,-5113.638504724579,3759.554502447771,-116989449.8144824,81750128.0313393,52243994.19868272,386.8216254829493,5171.812291312304,4734.222789779007,-17.32210971434189,-117.2054310654586,42.355866240545,73.23742093543093,-6.928054432099812,-0.9464904913791932,1.59111817676969
53922.7667190833,-633.1672917014703,-5113.638504724578,3759.554502447771,-116414764.2918542,82566777.72495082,52243426.26605139,-281.3700983449952,5058.230441012821,4861.812057937268,-17.31607408751507,-109.3495761946017,43.79671020760539,78.61532231900745,-6.95044150327425,-1.412400004504752,1.058708214065954
54018.99569540983,-633.1672917014708,-5113.638504724578,3759.55450244777,-115834288.8700211,83379511.81041752,52242858.21517083,-948.5902521841848,4900.471331057855,4937.592158882998,-17.31046889587827,-101.1810808470795,44.67589060956826,84.3267789486836,-6.905713446147816,-1.863650067311968,0.5148738965378667
54115.23313735379,-633.1672917014712,-5113.638504724578,3759.554502447771,-115248087.7334465,84188236.03979041,52242290.08300498,-1608.34023893989,4700.131485647723,4960.724179913503,-17.30542755646572,-92.845720901589,44.95823615463394,90.21507060708794,-6.794064568961035,-2.296401216404882,-0.0345922897459046
54211.4658657345,-633.1672917014703,-5113.638504724579,3759.554502447771,-114656269.519077,84992799.80813377,52241721.94730801,-2254.125903788915,4459.195727679048,4930.944420496927,-17.30105827456739,-84.51591038435812,44.63171894698976,96.09717017926981,-6.616362106552085,-2.706969688865678,-0.5837928289906497
54307.67835307634,-633.1672917014704,-5113.638504724577,3759.554502447771,-114058960.8715841,85793035.50045811,52241153.89971136,-2879.56062835901,4180.016628880487,4848.581679110891,-17.29744037531758,-76.36333963914522,43.70984711188204,101.7908279862229,-6.374152655304687,-3.091882405113759,-1.126814020301681
54403.86249428848,-633.167291701471,-5113.638504724579,3759.554502447771,-113456245.5724129,86588839.68708856,52240585.98804682,-3478.497631568559,3865.260371299283,4714.54391308957,-17.29462146721022,-68.53148148939,42.22903807564781,107.1416561530513,-6.069626018373325,-3.447945045035693,-1.657846683508988
54500.01638835529,-633.1672917014713,-5113.638504724577,3759.55450244777,-112848170.0917974,87380161.54634516,52240018.22352124,-4045.078716416372,3517.870684057435,4530.290866487117,-17.29261600845401,-61.11873334931607,40.24221459247676,112.0398423748181,-5.70557999138417,-3.772255371901006,-2.171240743498671
54596.14561008057,-633.1672917014704,-5113.638504724577,3759.554502447771,-112234733.6332034,88167011.89530848,52239450.57319804,-4573.790363891279,3141.025371299613,4297.79871305612,-17.29140479000121,-54.17453767464594,37.81101039645334,116.4237994271088,-5.285372319048347,-4.06222150533725,-2.661568216885246
54692.25526247174,-633.1672917014705,-5113.638504724578,3759.55450244777,-111615937.3941114,88949396.99800657,52238883.00692034,-5059.463827041391,2738.131568268913,4019.546007432861,-17.29093564074721,-47.70652726002302,34.99906828010946,120.2730120029471,-4.81291150757715,-4.31554939960545,-3.12363432642073
54788.34790001856,-633.1672917014705,-5113.638504724576,3759.554502447771,-110991798.2629486,89727301.88742408,52238315.50957655,-5497.316406050569,2312.807098739453,3698.497281150642,-17.29112491802224,-41.69195370669267,31.86731429420968,123.5964356083613,-4.292635809720019,-4.530255830843058,-3.552522430486897
54884.41885662032,-633.1672917014706,-5113.638504724578,3759.554502447771,-110362380.2912872,90500653.42812853,52237748.10869882,-5882.987106877713,1868.874657294358,3338.096855300175,-17.29186002494855,-36.08940166830051,28.47146795801678,126.4206704122158,-3.729508768081887,-4.704679562236397,-3.943630990908122
54980.45865171589,-633.1672917014712,-5113.638504724578,3759.554502447771,-109727780.7528905,91269341.17643133,52237180.86026301,-6212.609087628896,1410.322857272725,2942.236099142894,-17.29300333782021,-30.84775866911746,24.86099985940314,128.7806661348511,-3.128974132696282,-4.837511349424538,-4.29274603189371
55076.46198678995,-633.1672917014707,-5113.638504724579,3759.554502447771,-109088071.2664833,92033289.89949271,52236613.79555532,-6482.888690918931,941.2279342291996,2515.176736363006,-17.29439820160625,-25.91203351058942,21.07885678478234,130.7133244245021,-2.496851616283002,-4.927821665541011,-4.596127193941062
55172.42733361199,-633.1672917014704,-5113.638504724579,3759.554502447771,-108443299.3842242,92792455.38380939,52236046.92359781,-6691.12805851225,465.7156503763099,2061.497912939738,-17.29587671426011,-21.22722259398834,17.16209363715699,132.2532465804687,-1.839275115742653,-4.975059902727742,-4.850542047162432
55268.36186499568,-633.1672917014715,-5113.638504724578,3759.554502447772,-107793454.0012557,93546862.22275859,52235480.20201529,-6835.247723273679,-12.1013231095723,1586.015602156911,-17.29726851034133,-16.73999997874967,13.1425750689802,133.4303961596786,-1.162590819416862,-4.979050367954747,-5.053304835626822
55364.27537865238,-633.1672917014716,-5113.638504724578,3759.554502447771,-107138504.6326437,94296554.4033401,52234913.57291077,-6913.776126826838,-488.128359238718,1093.754286309071,-17.29840889123314,-12.3996588890554,9.048217981578508,134.2687698776377,-0.4733299785282974,-4.939978039295529,-5.202276788080598
55460.17649673158,-633.1672917014703,-5113.638504724578,3759.554502447771,-106478426.98578,95041565.21827699,52234346.98532598,-6925.856439121348,-958.3021273911029,589.914527971792,-17.29914542287278,-8.158103431963942,4.904156543286169,134.785888575105,0.2218285262793771,-4.858384305639291,-5.295879895549485
55556.07114419108,-633.1672917014716,-5113.638504724579,3759.554502447771,-105813213.9047015,95781905.80454193,52233780.40422658,-6871.261318338659,-1418.61537770375,79.82966662519338,-17.29934291006,-3.96928820144007,0.7337592109535607,134.9926932728793,0.9161119724851613,-4.735165679009165,-5.333117147499753
55651.9595640013,-633.16729170147,-5113.63850472458,3759.554502447771,-105142897.0644925,96517542.94400795,52233213.82814513,-6750.410592602118,-1865.136533918412,-431.0720263448087,-17.29888759240163,0.2114916117920854,-3.440352427331283,134.8935953298186,1.602699834138459,-4.571575757250591,-5.313592698660333
55747.84416386392,-633.1672917014711,-5113.638504724578,3759.554502447772,-104467493.0200386,97248460.05986495,52232647.24282272,-6564.370038814479,-2294.080889868202,-937.3662669772253,-17.29769151825749,4.428859747290108,-7.595802164663716,134.4865374443567,2.274850870251849,-4.369205852703274,-5.237524685612593
55843.72519586468,-633.1672917014705,-5113.638504724577,3759.554502447771,-103787033.4085843,97974624.06826802,52232080.64673659,-6314.847232450083,-2701.822173972479,-1433.668233959594,-17.29569728163633,8.728090119864467,-11.70943947344546,133.7629962494223,2.925943025016523,-4.129975962477947,-5.105743918553643
55939.61071165977,-633.1672917014707,-5113.638504724579,3759.554502447771,-103101494.0857648,98696060.56212099,52231513.99226995,-6004.146992683494,-3084.963371555804,-1914.740736326895,-17.29288192071742,13.15641551239841,-15.75690657904449,132.7078910390132,3.549609147390567,-3.856088895502325,-4.919668375059865
56035.51015692065,-633.1672917014711,-5113.638504724575,3759.554502447771,-102410839.3907045,99412804.14019391,52230947.22355699,-5635.151826644321,-3440.330258770025,-2375.512008623067,-17.28925889044046,17.76346617271884,-19.71143598453768,131.2996264014741,4.139752350283379,-3.550015750103639,-4.681282258307944
56131.4340972458,-633.1672917014716,-5113.638504724578,3759.554502447771,-101715023.8064937,100124895.9988625,52230380.2781006,-5211.293039601879,-3764.991689388388,-2811.123589622919,-17.28487703556033,22.60163990684395,-23.54284857138154,129.5103793000162,4.690601039413207,-3.214470813794842,-4.393110024344485
56227.38869584864,-633.1672917014713,-5113.638504724576,3759.554502447771,-101014032.1879092,100832343.0399787,52229813.11941405,-4736.545864308647,-4056.262783717986,-3216.954154586025,-17.27981728781464,27.72556965822057,-27.21630399160404,127.3070416844867,5.196732243958057,-2.85240644858162,-4.058205486427235
56323.37259548949,-633.1672917014708,-5113.638504724577,3759.554502447772,-100307903.9398761,101535096.2145526,52229245.75545216,-4215.422521668062,-4311.724274143649,-3588.661339501347,-17.27418825470457,33.19057000156209,-30.69122159034636,124.6532063327983,5.653117741380001,-2.467005500886509,-3.680141386677858
56419.38333031721,-633.1672917014703,-5113.638504724577,3759.554502447772,-99596687.28722799,102233098.895066,52228678.20073138,-3652.907592052582,-4529.268318310058,-3922.262176031046,-17.26812133443307,39.04992602544672,-33.92076290410751,121.5125093583049,6.055216700093975,-2.061633679933208,-3.262956716833412
56515.41842913721,-633.1672917014711,-5113.638504724577,3759.554502447771,-98880431.29241946,102926295.1062781,52228110.46980187,-3054.40361524622,-4707.118850890138,-4214.181623768506,-17.26176628664107,45.3496134214683,-36.85155203189212,117.8542932058363,6.399026861332501,-1.639805285762003,-2.811108109296425
56543.35376468953,-633.1672918624839,-5113.638504774596,3759.55450235262,-98671174.55915244,103126996.034838,52227945.31836218,-2874.395595588783,-4751.180218404495,-4290.799655059812,-17.25988702982443,47.269423125704,-37.6394916951941,116.6902846186613,6.487573674994934,-1.514548475652749,-2.673867300337914
56552.60480741272,-633.1672919158493,-5113.638504791023,3759.554502321289,-98601787.43984997,103193366.2589513,52227890.6263463,-2814.248081586966,-4764.998560426417,-4315.323224883069,-17.25926309620019,47.91404723794415,-37.89348109012347,116.2948201409249,6.515731152263356,-1.472846637390232,-2.627885110655545
56561.01286662742,-633.1672919643715,-5113.638504805892,3759.554502292893,-98538684.36116092,103253648.1262511,52227840.91777596,-2759.357631603892,-4777.222678672806,-4337.242150224193,-17.25869555594664,48.50377124675241,-38.12124915460517,115.9310803805394,6.540816048887615,-1.434853735897944,-2.585869116306302
56568.16163813928,-633.1672920056407,-5113.638504818492,3759.554502268808,-98485003.3366686,103304871.136858,52227798.65393875,-2712.523751499613,-4787.364456747551,-4355.599748979888,-17.25821276806429,49.00805170809059,-38.31256652962023,115.6185920519313,6.561762892075147,-1.402484804450464,-2.549980919915921
56575.98194562597,-633.1672917014713,-5113.638504724575,3759.554502447771,-98426249.16811895,103360873.9319868,52227752.4197481,-2661.120446371647,-4798.1936428367,-4375.387320970473,-17.25768443577666,49.56273740771837,-38.51936261390472,115.27335728984,6.584274912921892,-1.367007370407243,-2.510550456929579
56601.30001043435,-633.1672918475909,-5113.638504769345,3759.55450236227,-98235815.56150709,103541952.3815422,52227602.73615753,-2493.524083397961,-4831.345236622557,-4437.322300238518,-17.25597367883345,51.38027383594692,-39.1705868745894,114.1314323866456,6.654255160410372,-1.251687373228376,-2.381702462846526
56647.36964462791,-633.1672917014703,-5113.638504724579,3759.554502447772,-97888441.76610252,103870548.5466033,52227330.36092285,-2184.23931063128,-4884.146351111553,-4541.565133915446,-17.25286796897059,54.772451812923,-40.28081479196043,111.9595187987255,6.770093943129244,-1.040216677806814,-2.142827541127168
56735.96060728887,-633.1672917014708,-5113.638504724579,3759.554502447772,-97217363.41429803,104499153.8035439,52226806.56805831,-1576.069675303205,-4958.121899119702,-4710.554553845515,-17.24698307837888,61.5947408018835,-42.12172852333183,107.4552002098461,6.95032309593827,-0.62899673899576,-1.669368464819753
